ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date,status,deprecated_at,deprecated_reason
Czech-NUKIB-Crypto-Rec-2023,NUKIB Minimum Requirements for Cryptographic Algorithms (2025 revision),Compliance Frameworks,Government & Policy,lifecycle,3,libraries,"Use random, attacker-unpredictable initialization vectors for CBC and CFB modes.","CBC and CFB modes must be used with a random, attacker-unpredictable initialization vector.",Section 2d,https://nukib.gov.cz/download/publications_en/Minimum%20Requirements%20for%20Cryptographic%20Algorithms.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Czech-NUKIB-Crypto-Rec-2023,NUKIB Minimum Requirements for Cryptographic Algorithms (2025 revision),Compliance Frameworks,Government & Policy,lifecycle,3,libraries,"Do not use approved encryption modes (CTR, OFB, CBC, CFB) stand-alone; only use them within Encrypt-then-MAC schemes.","Stand-alone use of these encryption modes, outside the Encrypt-then-MAC schemes, is not approved.",Section 2d,https://nukib.gov.cz/download/publications_en/Minimum%20Requirements%20for%20Cryptographic%20Algorithms.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Czech-NUKIB-Crypto-Rec-2023,NUKIB Minimum Requirements for Cryptographic Algorithms (2025 revision),Compliance Frameworks,Government & Policy,lifecycle,3,keys,"Ensure hash function output length is at least 256 bits, preferably 384 bits or more.","All approved hash functions must have an output length of at least 256 bits. However, we recommend preferring an output length of at least 384 bits.",Section 5,https://nukib.gov.cz/download/publications_en/Minimum%20Requirements%20for%20Cryptographic%20Algorithms.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Czech-NUKIB-Crypto-Rec-2023,NUKIB Minimum Requirements for Cryptographic Algorithms (2025 revision),Compliance Frameworks,Government & Policy,lifecycle,3,keys,"Use Argon2id for password storage with minimum parameters: t=1, m=2GiB, p=4 or t=3, m=64MiB, p=4 for constrained environments.","Argon2 with selected function Argon2id and parameters at least i) t = 1, m = 221 (2 GiB of RAM), p = 4 ii) t = 3, m = 216 (64 MiB of RAM), p = 4",Section 6,https://nukib.gov.cz/download/publications_en/Minimum%20Requirements%20for%20Cryptographic%20Algorithms.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
ANSSI-PQC-Position-2022,ANSSI Views on Post-Quantum Cryptography Transition,Compliance Frameworks,Government & Policy,governance,2,all,Initiate a gradual overlap transition strategy to progressively increase trust in post-quantum algorithms while ensuring no security regression against classical threats.,ANSSI encourages all industries to initiate in the next months a gradual overlap transition in order to progressively increase trust on the post-quantum algorithms and their implementations while ensuring no security regression as far as classical (pre-quantum) security is concerned.,Section: How to transition smoothly from pre-quantum to post-quantum algorithms?,https://cyber.gouv.fr/en/publications/anssi-views-post-quantum-cryptography-transition,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
ANSSI-PQC-Position-2022,ANSSI Views on Post-Quantum Cryptography Transition,Compliance Frameworks,Government & Policy,lifecycle,2,libraries,Avoid direct drop-in replacement of currently used algorithms in the short/medium term due to the immaturity of post-quantum cryptographic implementations.,Acknowledging the immaturity of PQC is important: ANSSI will not endorse any direct drop-in replacement of currently used algorithms in the short/medium term.,Section: Are the future NIST standards mature enough to be implemented in security products?,https://cyber.gouv.fr/en/publications/anssi-views-post-quantum-cryptography-transition,high,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
ANSSI-PQC-Position-2022,ANSSI Views on Post-Quantum Cryptography Transition,Compliance Frameworks,Government & Policy,lifecycle,2,libraries,Implement hybrid mechanisms combining recognized pre-quantum public key algorithms with additional post-quantum secure algorithms to benefit from strong assurance against classical attacks.,A hybrid mechanism (key establishment or signature) combines the computations of a recognized pre-quantum public key algorithm and an additional algorithm conjectured post-quantum secure. This makes the mechanism benefit both from the strong assurance on the resistance of the first algorithm against classical...,Section: How to transition smoothly from pre-quantum to post-quantum algorithms?,https://cyber.gouv.fr/en/publications/anssi-views-post-quantum-cryptography-transition,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
ANSSI-PQC-Position-2022,ANSSI Views on Post-Quantum Cryptography Transition,Compliance Frameworks,Government & Policy,governance,2,all,Address the transition from pre-quantum to post-quantum digital signatures before the existence of any Cryptographically Relevant Quantum Computer (CRQC) to avoid a posteriori impersonation attacks.,The transition from pre-quantum signatures to post-quantum ones should be tackled before the existence of any CRQC to avoid any a posteriori impersonation attack.,Section: Quantum threat: what is the impact on our current digital infrastructures?,https://cyber.gouv.fr/en/publications/anssi-views-post-quantum-cryptography-transition,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
India-TEC-910018-2025,India TEC Technical Report TEC 910018:2025 — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,2,all,Create executive awareness and prepare for proactive investments to respond to quantum threats affecting critical digital infrastructure.,create sufficient executive awareness so as to pave way for proactive investments needed in those organizations to be prepared to respond adequately to the quantum threat,Executive Summary,https://www.tec.gov.in/pdf/TR/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
India-TEC-910018-2025,India TEC Technical Report TEC 910018:2025 — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,inventory,2,all,"Identify critical digital infrastructures, including data and applications, that will be affected by cryptographically relevant quantum computers.",sensitize the organizations to identify their critical digital infrastructures including data and applications which will be affected due to sudden deployment of cryptographically relevant quantum computers,Executive Summary,https://www.tec.gov.in/pdf/TR/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
India-TEC-910018-2025,India TEC Technical Report TEC 910018:2025 — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,lifecycle,2,all,Prepare for a smooth transition to quantum-safe cryptography by identifying critical assets beforehand.,"be ready for a smooth transition to quantum safe cryptography. TEC acknowledge the contributions of academia, industry and startups in the preparation of the report.",Executive Summary,https://www.tec.gov.in/pdf/TR/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
India-TEC-910018-2025,India TEC Technical Report TEC 910018:2025 — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,lifecycle,2,all,Conduct risk assessments and define post-quantum requirements as part of the migration plan preparation.,4.1.3 Risk Assessment ... 4.3.2 Conduct a Risk Assessment ... 4.3.3 Define Post Quantum Requirements,Table of Contents / Chapter 4,https://www.tec.gov.in/pdf/TR/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,deprecated,2026-08-24,"evidence_quote not present in the cited document (audit-maturity-evidence.py, 2026-08-24): extraction unsupported by source text"
India-TEC-910018-2025,India TEC Technical Report TEC 910018:2025 — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,assurance,2,all,Validate the implementation of post-quantum cryptography and request proof of concept or pilots from vendors.,4.1.4 Validation ... 4.3.6 Request Proof of Concept (PoC) or Pilots ... 4.3.10. Test and Validate the Implementation,Table of Contents / Chapter 4,https://www.tec.gov.in/pdf/TR/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
CISA-Quantum-Readiness-Roadmap,CISA/NSA/NIST Quantum-Readiness — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,2,all,Establish a project management team to plan and scope the organization's migration to post-quantum cryptography.,the authoring agencies encourage organizations to create a quantum-readiness roadmap by first establishing a project management team to plan and scope the organization’s migration to PQC.,ESTABLISH A QUANTUM-READINESS ROADMAP,https://www.cisa.gov/sites/default/files/2023-08/Quantum%20Readiness_Final_CLEAR_508c%20(3).pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
CISA-Quantum-Readiness-Roadmap,CISA/NSA/NIST Quantum-Readiness — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,2,all,Include cybersecurity and privacy risk managers in the project team to prioritize assets based on CRQC impact.,The team should also include the organization’s cybersecurity and privacy risk managers who can prioritize the assets that would be most impacted by a CRQC,Commercial Routing Assistance,https://www.cisa.gov/sites/default/files/2023-08/Quantum%20Readiness_Final_CLEAR_508c%20(3).pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
CISA-Quantum-Readiness-Roadmap,CISA/NSA/NIST Quantum-Readiness — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,2,all,Engage with technology vendors to understand their quantum-readiness roadmaps and migration timelines.,"CISA and the authoring agencies encourage organizations to start engaging with their technology vendors to learn about vendors’ quantum-readiness roadmaps, including migration.",DISCUSS POST-QUANTUM ROADMAPS WITH TECHNOLOGY VENDORS,https://www.cisa.gov/sites/default/files/2023-08/Quantum%20Readiness_Final_CLEAR_508c%20(3).pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
CISA-Quantum-Readiness-Roadmap,CISA/NSA/NIST Quantum-Readiness — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,2,all,Plan for necessary changes to existing and future contracts to ensure PQC delivery and upgrades.,The authoring agencies also urge organizations to proactively plan for necessary changes to existing and future contracts. Considerations should be in place ensuring that new products will be delivered with PQC built-in,DISCUSS POST-QUANTUM ROADMAPS WITH TECHNOLOGY VENDORS,https://www.cisa.gov/sites/default/files/2023-08/Quantum%20Readiness_Final_CLEAR_508c%20(3).pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
CISA-Quantum-Readiness-Roadmap,CISA/NSA/NIST Quantum-Readiness — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,inventory,2,all,Conduct proactive cryptographic discovery to identify reliance on quantum-vulnerable cryptography in IT and OT systems.,Quantum-readiness project teams should initiate proactive cryptographic discovery activities that identify the organization’s current reliance on quantum-vulnerable cryptography.,ESTABLISH A QUANTUM-READINESS ROADMAP,https://www.cisa.gov/sites/default/files/2023-08/Quantum%20Readiness_Final_CLEAR_508c%20(3).pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
CISA-Quantum-Readiness-Roadmap,CISA/NSA/NIST Quantum-Readiness — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,inventory,2,all,Create a cryptographic inventory offering visibility into cryptography usage in IT and OT systems.,Organizations should create a cryptographic inventory that offers visibility into how the organization leverages cryptography in its IT and OT systems.,PREPARE A CRYPTOGRAPHIC INVENTORY,https://www.cisa.gov/sites/default/files/2023-08/Quantum%20Readiness_Final_CLEAR_508c%20(3).pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
CISA-Quantum-Readiness-Roadmap,CISA/NSA/NIST Quantum-Readiness — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,inventory,2,libraries,"Use discovery tools to identify quantum-vulnerable algorithms in applications, libraries, and firmware updates.","Cryptographic discovery tools should be used to identify quantum-vulnerable algorithms in: ... Assets on end user systems and servers, including applications and associated libraries, both within application functionality and for firmware and software updates",PREPARE A CRYPTOGRAPHIC INVENTORY,https://www.cisa.gov/sites/default/files/2023-08/Quantum%20Readiness_Final_CLEAR_508c%20(3).pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
