software_name,cpe_uri,cpe_vendor,cpe_product,match_confidence,status,nvd_url,last_verified_date,deprecated_at,deprecated_reason,product_id,cpe_coverage_flag,data_quality_notes
NixOS,cpe:2.3:o:nixos:nix:0.5:*:*:*:*:*:*:*,nixos,nix,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=nixos%20nixos,2026-04-01,2026-07-11,not in regen,nixos,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
noble-post-quantum,,,,,not_found,,2026-04-01,2026-07-11,not in regen,noble-post-quantum,cpe_not_found_pending_nvd,'noble-post-quantum' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Node.js,,,,,not_found,,2026-04-01,2026-07-11,not in regen,node-js,cpe_not_found_pending_nvd,'Node.js' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Nokia Quantum-Safe Networks,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nokia-quantum-safe-networks,cpe_not_found_pending_nvd,'Nokia Quantum-Safe Networks' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Nokia Quantum-Safe Railways,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nokia-quantum-safe-railways,cpe_not_found_pending_nvd,'Nokia Quantum-Safe Railways' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NordVPN,cpe:2.3:a:nordvpn:nordvpn:6.14.28.0:*:*:*:*:*:*:*,nordvpn,nordvpn,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=nordvpn%20nordvpn,2026-04-01,2026-07-11,not in regen,nordvpn,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Notary Project,cpe:2.3:a:notaryproject:notation:1.0.0:rc1:*:*:*:go:*:*,notaryproject,notation,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=notary%20project,2026-04-01,2026-07-11,not in regen,notary-project,cpe_partial_match,Partial CPE match for 'Notary Project'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=notary%20project.
Nozomi Networks Guardian,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nozomi-networks-guardian,cpe_not_found_pending_nvd,'Nozomi Networks Guardian' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NSS (Mozilla),,,,,not_found,,2026-04-01,2026-07-11,not in regen,nss-mozilla,cpe_not_found_pending_nvd,'NSS (Mozilla)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NTT PQC Secure Transport,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ntt-pqc-secure-transport,cpe_not_found_pending_nvd,'NTT PQC Secure Transport' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Nutanix AHV,cpe:2.3:o:nutanix:ahv:-:*:*:*:*:*:*:*,nutanix,ahv,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=nutanix%20ahv,2026-04-01,2026-07-11,not in regen,nutanix-ahv,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Nvidia cuPQC,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
NVIDIA cuPQC SDK,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nvidia-cupqc-sdk,cpe_not_found_pending_nvd,'NVIDIA cuPQC SDK' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NXP EdgeLock SE051H,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nxp-edgelock-se051h,cpe_not_found_pending_nvd,'NXP EdgeLock SE051H' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NXP i.MX 94 PQC Processor,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nxp-i-mx-94-pqc-processor,cpe_not_found_pending_nvd,'NXP i.MX 94 PQC Processor' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NXP JCOP 4.5 P71D600,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nxp-jcop-4-5-p71d600,cpe_not_found_pending_nvd,'NXP JCOP 4.5 P71D600' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NXP OrangeBox 2.0 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nxp-orangebox-2-0-pqc,cpe_not_found_pending_nvd,'NXP OrangeBox 2.0 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NXP S32K5 Automotive PQC MCU,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nxp-s32k5-automotive-pqc-mcu,cpe_not_found_pending_nvd,'NXP S32K5 Automotive PQC MCU' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
NXP SE051 Secure Element,,,,,not_found,,2026-04-01,2026-07-11,not in regen,nxp-se051-secure-element,cpe_not_found_pending_nvd,'NXP SE051 Secure Element' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
OAuth 2.0 / OpenID Connect (OIDC),,,,,not_found,,2026-04-01,2026-07-11,not in regen,oauth-2-0-openid-connect-oidc,cpe_not_found_pending_nvd,'OAuth 2.0 / OpenID Connect (OIDC)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Okta Integration Network,,,,,not_found,,2026-04-01,2026-07-11,not in regen,okta-integration-network,cpe_not_found_pending_nvd,'Okta Integration Network' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Okta Workforce Identity,,,,,not_found,,2026-04-01,2026-07-11,not in regen,okta-workforce-identity,cpe_not_found_pending_nvd,'Okta Workforce Identity' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Open Quantum Safe liboqs,cpe:2.3:a:openquantumsafe:liboqs:0.10.1:-:*:*:*:*:*:*,openquantumsafe,liboqs,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=open%20quantum%20safe%20liboqs,2026-04-01,2026-07-11,not in regen,open-quantum-safe-liboqs,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
OpenSSH,cpe:2.3:a:openbsd:openssh:-:*:*:*:*:*:*:*,openbsd,openssh,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=openbsd%20openssh,2026-07-14,2026-07-14,not in regen,,,
OpenSSL,cpe:2.3:a:openssl:openssl:-:*:*:*:*:*:*:*,openssl,openssl,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=openssl%20openssl,2026-07-14,2026-07-14,not in regen,,,
openSUSE Leap,cpe:2.3:o:opensuse_project:leap:42.2:*:*:*:*:*:*:*,opensuse_project,leap,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=opensuse%20leap,2026-04-01,2026-07-11,not in regen,opensuse-leap,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
OpenText Content Cloud,,,,,not_found,,2026-04-01,2026-07-11,not in regen,opentext-content-cloud,cpe_not_found_pending_nvd,'OpenText Content Cloud' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
OpenVPN,cpe:2.3:a:openvpn:openvpn:-:*:*:*:*:*:*:*,openvpn,openvpn,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=openvpn%20openvpn,2026-04-01,2026-07-11,not in regen,openvpn,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
OpenWrt,cpe:2.3:o:openwrt:lede:17.01:*:*:*:*:*:*:*,openwrt,lede,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=openwrt%20openwrt,2026-04-01,2026-07-11,not in regen,openwrt,cpe_partial_match,Partial CPE match for 'OpenWrt'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=openwrt%20openwrt.
Opera Browser PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,opera-browser-pqc,cpe_not_found_pending_nvd,'Opera Browser PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
OPNsense,cpe:2.3:a:opnsense:opnsense:16.1.16:*:*:*:*:*:*:*,opnsense,opnsense,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=opnsense%20opnsense,2026-04-01,2026-07-11,not in regen,opnsense,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
"OQS Docker Images (nginx, curl, haproxy)",,,,,not_found,,2026-04-01,2026-07-11,not in regen,oqs-docker-images-nginx-curl-haproxy,cpe_not_found_pending_nvd,"'OQS Docker Images (nginx, curl, haproxy)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe"
OQS-OpenSSL Provider,,,,,not_found,,2026-04-01,2026-07-11,not in regen,oqs-openssl-provider,cpe_not_found_pending_nvd,'OQS-OpenSSL Provider' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
oqs-provider,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
Oracle AI Database 26ai,,,,,not_found,,2026-04-01,2026-07-11,not in regen,oracle-ai-database-26ai,cpe_not_found_pending_nvd,'Oracle AI Database 26ai' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Oracle Key Vault,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
Oracle Linux 9.7,,,,,not_found,,2026-04-01,2026-07-11,not in regen,oracle-linux-9-7,cpe_not_found_pending_nvd,'Oracle Linux 9.7' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Orange Business PQC WAN,,,,,not_found,,2026-04-01,2026-07-11,not in regen,orange-business-pqc-wan,cpe_not_found_pending_nvd,'Orange Business PQC WAN' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
OVHcloud QRNG SSL,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ovhcloud-qrng-ssl,cpe_not_found_pending_nvd,'OVHcloud QRNG SSL' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
PacketLight PQC Optical Encryption,,,,,not_found,,2026-04-01,2026-07-11,not in regen,packetlight-pqc-optical-encryption,cpe_not_found_pending_nvd,'PacketLight PQC Optical Encryption' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Palo Alto Cortex XDR,cpe:2.3:a:paloaltonetworks:cortex_xdr_agent:5.0:*:*:*:*:*:*:*,paloaltonetworks,cortex_xdr_agent,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=palo%20alto%20cortex%20xdr,2026-04-01,2026-07-11,not in regen,palo-alto-cortex-xdr,cpe_partial_match,Partial CPE match for 'Palo Alto Cortex XDR'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=palo%20alto%20cortex%20xdr.
Palo Alto GlobalProtect,,,,,not_found,,2026-04-01,2026-07-11,not in regen,palo-alto-globalprotect,cpe_not_found_pending_nvd,'Palo Alto GlobalProtect' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Palo Alto PAN-OS,cpe:2.3:o:paloaltonetworks:pan-os:5.1.10:*:*:*:*:*:*:*,paloaltonetworks,pan-os,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=palo%20alto%20pan-os,2026-04-01,2026-07-11,not in regen,palo-alto-pan-os,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Palo Alto Prisma SASE,,,,,not_found,,2026-04-01,2026-07-11,not in regen,palo-alto-prisma-sase,cpe_not_found_pending_nvd,'Palo Alto Prisma SASE' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Palo Alto Quantum-Safe Security,,,,,not_found,,2026-04-01,2026-07-11,not in regen,palo-alto-quantum-safe-security,cpe_not_found_pending_nvd,'Palo Alto Quantum-Safe Security' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Paradym (Animo Solutions),,,,,not_found,,2026-04-01,2026-07-11,not in regen,paradym-animo-solutions,cpe_not_found_pending_nvd,'Paradym (Animo Solutions)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Paramiko (Python SSH),,,,,not_found,,2026-04-01,2026-07-11,not in regen,paramiko-python-ssh,cpe_not_found_pending_nvd,'Paramiko (Python SSH)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Patero PQC Gateway,,,,,not_found,,2026-04-01,2026-07-11,not in regen,patero-pqc-gateway,cpe_not_found_pending_nvd,'Patero PQC Gateway' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Payara Server,,,,,not_found,,2026-04-01,2026-07-11,not in regen,payara-server,cpe_not_found_pending_nvd,'Payara Server' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
pfSense Community Edition,,,,,not_found,,2026-04-01,2026-07-11,not in regen,pfsense-community-edition,cpe_not_found_pending_nvd,'pfSense Community Edition' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Ping Identity PingFederate,cpe:2.3:a:pingidentity:pingfederate:6.10.1:*:*:*:*:*:*:*,pingidentity,pingfederate,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=ping%20identity%20pingfederate,2026-04-01,2026-07-11,not in regen,ping-identity-pingfederate,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Polkadot/Substrate,,,,,not_found,,2026-04-01,2026-07-11,not in regen,polkadot-substrate,cpe_not_found_pending_nvd,'Polkadot/Substrate' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Postfix 3.10 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,postfix-3-10-pqc,cpe_not_found_pending_nvd,'Postfix 3.10 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
PostgreSQL,,,,,not_found,,2026-04-01,2026-07-11,not in regen,postgresql,cpe_not_found_pending_nvd,'PostgreSQL' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
PostgreSQL pgcrypto,,,,,not_found,,2026-04-01,2026-07-11,not in regen,postgresql-pgcrypto,cpe_not_found_pending_nvd,'PostgreSQL pgcrypto' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
