Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body,source_url_quality,trusted_source_id_status,data_quality_notes,status,deprecated_at,deprecated_reason,related_standards,library_refs,entity_type,is_sim_deadline,sim_milestone,mandate_type,event_id,last_verified,binding_force,source_class,trusted_source_linked_at
United Kingdom,GB,NCSC,,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Milestone,Guidance,2023,2023,PQC Whitepaper Published,"NCSC publishes ""Next steps in preparing for post-quantum cryptography"" (November 2023), guidance helping system and risk owners plan the migration to PQC. It recommends algorithms, advises that PQ/T hybrid schemes, if chosen, be used only as an interim measure, and was updated in August 2024 to reflect NIST's published standards.",https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,2024-08,Validated,ncsc-uk,timeline/United_Kingdom_NCSC_PQC_White_Paper_Updated.html,yes,NCSC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,UK-NCSC-PQC-Whitepaper-2024,government,,,SOFT,united-kingdom-ncsc-pqc-whitepaper-published,2026-08-16,recommendation,primary,
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2020,2020,NIST SP 800-208 Published (LMS/XMSS),"NIST publishes SP 800-208 Recommendation for Stateful Hash-Based Signature Schemes, specifying the Leighton-Micali Signature (LMS) system and the eXtended Merkle Signature Scheme (XMSS), with their multi-tree variants HSS and XMSSMT, whose security depends only on hash functions believed not to be broken by large-scale quantum computers.",https://csrc.nist.gov/pubs/sp/800/208/final,2020-10,Validated,nist-csrc,timeline/united-states-nist-nist-sp-800-208-published-lms-xmss.pdf,yes,NIST,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,SP-800-208;CNSA-2.0,,standards,,,SOFT,united-states-nist-nist-sp-800-208-published-lms-xmss,2026-09-25,recommendation,primary,
Global,INT,OASIS,OASIS Open,,Milestone,Standardization,2025,2025,PKCS#11 v3.2 PQC Mechanisms Draft Published,"OASIS PKCS #11 v3.2 Committee Specification Draft 01 dated April 16, 2025 documents ML-DSA, ML-KEM, SLH-DSA, C_EncapsulateKey, and C_DecapsulateKey.",https://docs.oasis-open.org/pkcs11/pkcs11-spec/v3.2/csd01/pkcs11-spec-v3.2-csd01.html,2025-04-16,Validated,oasis-open,timeline/Global_OASIS_PKCS_11_v3.2_PQC_Mechanisms_Draft_Published.html,yes,OASIS,url_authoritative,registered,2026-06-06: url_authoritative — docs.oasis-open.org official spec; local_file updated. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,PKCS#11 v3.2,,standards,,,DRAFT,global-oasis-pkcs-11-v3-2-pqc-mechanisms-draft-published,2026-09-25,draft,primary,
Global,INT,CA/Browser Forum,CA/Browser Forum,,Milestone,Standardization,2025,2025,Ballot SMC013 ML-DSA for S/MIME Adopted,"CA/Browser Forum adopts Ballot SMC013 (Enable PQC Algorithms for S/MIME) as of August 22, 2025, introducing the NIST-standardized ML-DSA and ML-KEM (single-key/non-hybrid PQC certificates) in the S/MIME Baseline Requirements (v1.0.11) to enable experimentation by Certificate Issuers; the IPR review period completed with no exclusion notices filed.",https://cabforum.org/2025/07/02/ballot-smc-013/,,Validated,cabf,timeline/Global_CA_Browser_Forum_Ballot_SMC013_ML-DSA_for_S_MIME_Adopted.html,yes,CA/Browser Forum,url_authoritative,registered,2026-06-06: url_authoritative — cabforum.org official ballot page; local_file updated. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,FIPS 204,CA-B-Forum-Ballot-SMC013,standards,,,,global-ca-browser-forum-ballot-smc013-ml-dsa-for-s-mime-adopted,2026-09-25,informational,primary,
Global,INT,TCG,Trusted Computing Group,,Milestone,Standardization,2025,2025,TPM 2.0 PQC Library Specification Draft,Trusted Computing Group publishes draft update to TPM 2.0 Library Specification (V1.85) incorporating post-quantum cryptography algorithms with hybrid classical+PQ support. Affects hardware root of trust in billions of computing devices worldwide.,https://datacentre.solutions/news/71976/new-tpm-20-specification-aims-to-enhance-security-against-quantum-threats,2025-07-01,Validated,tcg,,yes,TCG,url_needs_review,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-06-06,"Duplicate of ""TPM 2.0 v1.85 PQC Library Specification Draft"" (same TCG TPM 2.0 v1.85 PQC spec adding ML-KEM/ML-DSA).",,,standards,,,,global-tcg-tpm-2-0-pqc-library-specification-draft,,,,
United States,US,Google,Google LLC,,Phase,Migration,2026,2029,Google PQC Migration 2029 Timeline,Google sets 2029 target for complete post-quantum cryptography migration across all products and services. Adjusts threat model to prioritize PQC migration for authentication services and digital signatures citing store-now-decrypt-later attacks as an existing threat and CRQC as a future threat. Android 17 integrates ML-DSA digital signature protection aligned with NIST FIPS 204. Builds on Chrome PQC support Cloud ML-KEM deployment and Merkle Tree Certificates program.,https://blog.google/innovation-and-ai/technology/safety-security/cryptography-migration-timeline/,2026-03-25,Validated,google,timeline/United_States_Google_Google_PQC_Migration_2029_Timeline.html,no,Google,url_authoritative,registered,"2026-06-06: url_authoritative — originating org's own domain (blog.google), page verified live with PQC keywords + cached as evidence. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",deprecated,2026-09-25,"out-of-scope:vendor (A vendor's own internal PQC migration timeline, not a government or standards-body milestone.) — timeline scope decision T2; archived, evidence kept",FIPS-204,,vendor,,,,united-states-google-google-pqc-migration-2029-timeline,2026-08-11,,,
Canada,CA,BTQ Technologies,BTQ Technologies Corp.,,Milestone,POC,2025,2025,Bitcoin Quantum Testnet Launch,BTQ Technologies launches Bitcoin Quantum testnet replacing ECDSA with NIST ML-DSA signatures marking the first quantum-safe fork of Bitcoin on the 17th anniversary of Bitcoin's genesis block.,https://www.newswire.ca/news-releases/btq-technologies-launches-bitcoin-quantum-testnet-marking-17-years-since-bitcoin-s-genesis-block-with-first-quantum-safe-fork-887920063.html,2025-01-03,Validated,btq,timeline/Canada_BTQ_Technologies_Bitcoin_Quantum_Testnet_Launch.html,partial,BTQ Technologies,url_authoritative,registered,2026-06-06: SourceUrl upgraded from www.newswire.ca to www.btq.com authoritative primary; verified + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-09-25,"out-of-scope:vendor (A vendor product/testnet launch press release, not a government or standards milestone.) — timeline scope decision T2; archived, evidence kept",FIPS 204,,vendor,,,,canada-btq-technologies-bitcoin-quantum-testnet-launch,2026-08-16,,,
United States,US,Algorand Foundation,Algorand Foundation,,Milestone,Migration,2025,2025,First Post-Quantum Mainnet Transaction,Algorand becomes the first public blockchain to execute a post-quantum secure mainnet transaction using Falcon signatures achieving live PQC protection for digital assets.,https://algorand.co/technology/post-quantum,2025-11,Validated,algorand,timeline/United_States_Algorand_Foundation_First_Post-Quantum_Mainnet_Transaction.html,partial,Algorand Foundation,url_authoritative,registered,"2026-06-06: url_authoritative — originating org's own domain (algorand.co), page verified live with PQC keywords + cached as evidence. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-09-01: CORRECTED -- stored value (2026-06) described a different milestone (a roadmap announcement) than this row's own title (first mainnet transaction). The cited page states the mainnet transaction happened ""In November 2025"". No day given; the month/year is also corrected, not just the format.",deprecated,2026-09-25,"out-of-scope:vendor (Blockchain project's own product/technology milestone, not a government, regulator or standards-body PQC milestone.) — timeline scope decision T2; archived, evidence kept",,,vendor,,,,united-states-algorand-foundation-first-post-quantum-mainnet-transaction,2026-08-11,,,
United States,US,Bitcoin Core,Bitcoin Core Development,,Milestone,Standardization,2025,2026,BIP-360 Pay-to-Merkle-Root Proposal,Bitcoin Improvement Proposal 360 introduces Pay-to-Merkle-Root (P2MR) as a foundation for quantum-resistant Bitcoin transactions establishing a PQC migration path for Bitcoin's consensus layer.,https://github.com/bitcoin/bips/blob/master/bip-0360.mediawiki,2024-12-18,Validated,bitcoin-core,timeline/United_States_Bitcoin_Core_BIP-360_Pay-to-Merkle-Root_Proposal.html,partial,Bitcoin Community,url_authoritative,registered,2026-06-06: SourceUrl upgraded from bitcoinmagazine.com to github.com authoritative primary; verified + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-09-25,"relocated:library:Bitcoin-BIP360-P2QRH (same document already in that catalogue; out of timeline scope: Cryptocurrency community improvement proposal, not a government, regulator, national cyber authority or standards-body PQC milestone.)",Bitcoin Improvement Proposal 360,Bitcoin-BIP360-P2QRH,vendor,,,,united-states-bitcoin-core-bip-360-pay-to-merkle-root-proposal,2026-08-16,,,
United States,US,Ethereum Foundation,Ethereum Foundation,,Milestone,Guidance,2026,2029,Strawmap PQC Roadmap Published,Ethereum Foundation publishes Strawmap roadmap for 2026-2029 including post-quantum cryptography migration targets for the Ethereum protocol under the Hegota upgrade path.,https://pq.ethereum.org/,2026-03-25,Validated,eth-foundation,timeline/United_States_Ethereum_Foundation_Strawmap_PQC_Roadmap_Published.html,partial,Ethereum Foundation,url_authoritative,registered,"2026-06-06: SourceUrl upgraded from www.kucoin.com to blog.ethereum.org authoritative primary; verified + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-07-28: upgraded SourceUrl from the bare blog.ethereum.org/ homepage to pq.ethereum.org, the Ethereum Foundation's dedicated Post-Quantum Ethereum resource hub -- confirmed real, live, official EF domain; page explicitly covers the Strawmap PQC migration timeline (I*/J*/L*/M* milestones 2026-2029) matching this row's claims.",deprecated,2026-09-25,"out-of-scope:other (A blockchain foundation's protocol roadmap, not a government, regulator or standards-body milestone.) — timeline scope decision T2; archived, evidence kept",,,vendor,,,,united-states-ethereum-foundation-strawmap-pqc-roadmap-published,2026-08-16,,primary,
France,FR,IDEMIA,IDEMIA Secure Transactions,,Milestone,Migration,2025,2025,First PQC Hardware Accelerator Announced,IDEMIA Secure Transactions announces the first hardware accelerator specifically designed for post-quantum cryptography featuring optimized Keccak implementation for PQC operations.,https://www.idemia.com/press-release/idemia-secure-transactions-announces-its-first-hardware-accelerator-designed-post-quantum-cryptography-2025-03-18,2025-03-18,Validated,idemia,timeline/France_IDEMIA_First_PQC_Hardware_Accelerator_Announced.html,partial,IDEMIA,url_authoritative,registered,"2026-06-06: url_authoritative — originating org's own domain (www.idemia.com), page verified live with PQC keywords + cached as evidence. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",deprecated,2026-09-25,"out-of-scope:vendor (Vendor product announcement, not a government/regulator/standards-body milestone.) — timeline scope decision T2; archived, evidence kept",,,vendor,,,,france-idemia-first-pqc-hardware-accelerator-announced,2026-08-11,,primary,
Germany,DE,Infineon,Infineon Technologies AG,,Milestone,Migration,2025,2025,First CC EAL6 PQC Security Controller,Infineon achieves the world's first Common Criteria EAL6 certification for a post-quantum cryptography algorithm on a security controller with the TEGRION SLC27 chip.,https://www.infineon.com/market-news/2025/INFCSS202510-004,2025-10-01,Validated,infineon,timeline/Germany_Infineon_First_CC_EAL6_PQC_Security_Controller.html,partial,BSI,url_authoritative,registered,"2026-06-06: url_authoritative — originating org's own domain (www.infineon.com), page verified live with PQC keywords + cached as evidence. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | Publication date unresolved as of 2026-08-12: blocked (status err). Document/page could not be fetched through the resilient fetcher (curl_cffi -> playwright-stealth -> crawl4ai). Not verified — retry with scripts/refetch-publication-dates.py once the block clears. | Publication date unresolved as of 2026-08-12: infineon.com market-news page returns no extractable text through any fetch tier. Not verified.",deprecated,2026-09-25,"out-of-scope:vendor (A vendor product/certification announcement, not a government or standards-body PQC milestone.) — timeline scope decision T2; archived, evidence kept",Common Criteria,,vendor,,,,germany-infineon-first-cc-eal6-pqc-security-controller,,,primary,
