product_id,software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link,pqc_cert_flag,cert_link_quality,data_quality_notes,date_stamp
ibm-z17-quantum-safe,IBM z17 Quantum Safe,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889,no_pqc_cert_classical_only,url_authoritative,CMVP #4889: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
idemia-digital-identity-platform,IDEMIA Digital Identity Platform,ACVP,A6961,IDEMIA Secure Transactions,IDEMIA Sphere Cryptographic Library,"LMS, ML-DSA, ML-KEM, SLH-DSA",,Active,2025-05-28,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19694,pqc_cert_present,url_authoritative,CMVP #A6961: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A6961,2026-05-06
idemia-digital-identity-platform,IDEMIA Digital Identity Platform,FIPS 140-3,4827,IDEMIA,FIPS Applet on RookySE,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4827,no_pqc_cert_classical_only,url_authoritative,CMVP #4827: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
idemia-digital-identity-platform,IDEMIA Digital Identity Platform,FIPS 140-3,5024,IDEMIA,ID-One PIV 243 in NPIVP & CIV Configurations,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5024,no_pqc_cert_classical_only,url_authoritative,CMVP #5024: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
idemia-digital-identity-platform,IDEMIA Digital Identity Platform,FIPS 140-3,5027,IDEMIA,ID-One PIV 243 in SPE Configurations,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5027,no_pqc_cert_classical_only,url_authoritative,CMVP #5027: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
idemia-pqc-secure-element,IDEMIA PQC Secure Element,ACVP,A6961,IDEMIA Secure Transactions,IDEMIA Sphere Cryptographic Library,"LMS, ML-DSA, ML-KEM, SLH-DSA",,Active,2025-05-28,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19694,pqc_cert_present,url_authoritative,CMVP #A6961: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A6961,2026-05-06
idemia-pqc-secure-element,IDEMIA PQC Secure Element,FIPS 140-3,4827,IDEMIA,FIPS Applet on RookySE,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4827,no_pqc_cert_classical_only,url_authoritative,CMVP #4827: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
idemia-pqc-secure-element,IDEMIA PQC Secure Element,FIPS 140-3,5024,IDEMIA,ID-One PIV 243 in NPIVP & CIV Configurations,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5024,no_pqc_cert_classical_only,url_authoritative,CMVP #5024: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
idemia-pqc-secure-element,IDEMIA PQC Secure Element,FIPS 140-3,5027,IDEMIA,ID-One PIV 243 in SPE Configurations,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5027,no_pqc_cert_classical_only,url_authoritative,CMVP #5027: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
infineon-aurix-tc49-pqc,Infineon AURIX TC49 PQC,FIPS 140-3,4446,Infineon Technologies AG,SLS37CSAUS V2X,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-03-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4446,no_pqc_cert_classical_only,url_authoritative,CMVP #4446: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
infineon-optiga-tpm-slb-9672,Infineon OPTIGA TPM SLB 9672,FIPS 140-3,4347,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4347,no_pqc_cert_classical_only,url_authoritative,CMVP #4347: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
infineon-optiga-tpm-slb-9672,Infineon OPTIGA TPM SLB 9672,FIPS 140-3,4446,Infineon Technologies AG,SLS37CSAUS V2X,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-03-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4446,no_pqc_cert_classical_only,url_authoritative,CMVP #4446: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
infineon-optiga-tpm-slb-9672,Infineon OPTIGA TPM SLB 9672,FIPS 140-3,4468,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 17.24 and SLB 9673 FW 27.24,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4468,no_pqc_cert_classical_only,url_authoritative,CMVP #4468: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
infineon-optiga-tpm-slb-9672,Infineon OPTIGA TPM SLB 9672,FIPS 140-3,4467,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 16.24 and SLB 9673 FW 26.24,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4467,no_pqc_cert_classical_only,url_authoritative,CMVP #4467: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
infineon-psoc-control-c3-pqc,Infineon PSOC Control C3 PQC,FIPS 140-3,4446,Infineon Technologies AG,SLS37CSAUS V2X,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-03-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4446,no_pqc_cert_classical_only,url_authoritative,CMVP #4446: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
infineon-tegrion-slc27-pqc,Infineon TEGRION SLC27 PQC,FIPS 140-3,4347,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4347,no_pqc_cert_classical_only,url_authoritative,CMVP #4347: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
infineon-tegrion-slc27-pqc,Infineon TEGRION SLC27 PQC,FIPS 140-3,4468,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 17.24 and SLB 9673 FW 27.24,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4468,no_pqc_cert_classical_only,url_authoritative,CMVP #4468: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
infineon-tegrion-slc27-pqc,Infineon TEGRION SLC27 PQC,FIPS 140-3,4467,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 16.24 and SLB 9673 FW 26.24,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4467,no_pqc_cert_classical_only,url_authoritative,CMVP #4467: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
infineon-tegrion-sli22-automotive,Infineon TEGRION SLI22 Automotive,FIPS 140-3,4446,Infineon Technologies AG,SLS37CSAUS V2X,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-03-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4446,no_pqc_cert_classical_only,url_authoritative,CMVP #4446: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
intel-platform-trust-technology-ptt,Intel Platform Trust Technology (PTT),ACVP,A7332,Intel Corporation,liboqs,"ML-DSA, ML-KEM",,Active,2025-08-14,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20098,pqc_cert_present,url_authoritative,CMVP #A7332: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7332,2026-05-06
intel-platform-trust-technology-ptt,Intel Platform Trust Technology (PTT),FIPS 140-3,4150,Intel Corporation,"Intel® Converged Security and Manageability Engine (CSME) Crypto Module for Tiger Point PCH, Mule Creek Canyon PCH, and Rocket Lake PCH",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4150,no_pqc_cert_classical_only,url_authoritative,CMVP #4150: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
intel-platform-trust-technology-ptt,Intel Platform Trust Technology (PTT),FIPS 140-3,4158,Intel Corporation,Cryptographic Module for Intel® Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-02-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4158,no_pqc_cert_classical_only,url_authoritative,CMVP #4158: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
intel-platform-trust-technology-ptt,Intel Platform Trust Technology (PTT),FIPS 140-3,4648,Intel Corporation,Cryptographic Module for Intel® Platforms' Security Engine Chipset,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4648,no_pqc_cert_classical_only,url_authoritative,CMVP #4648: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
intel-platform-trust-technology-ptt,Intel Platform Trust Technology (PTT),FIPS 140-3,4749,Intel Corporation,Crypto Module for Intel® Alder Point PCH Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4749,no_pqc_cert_classical_only,url_authoritative,CMVP #4749: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
intel-platform-trust-technology-ptt,Intel Platform Trust Technology (PTT),FIPS 140-3,5032,Intel Corporation,Intel® QuickAssist Technology (QAT) Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5032,no_pqc_cert_classical_only,url_authoritative,CMVP #5032: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
intel-tdx-trust-domain-extensions,Intel TDX (Trust Domain Extensions),ACVP,A7332,Intel Corporation,liboqs,"ML-DSA, ML-KEM",,Active,2025-08-14,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20098,pqc_cert_present,url_authoritative,CMVP #A7332: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7332,2026-05-06
intel-tdx-trust-domain-extensions,Intel TDX (Trust Domain Extensions),FIPS 140-3,4648,Intel Corporation,Cryptographic Module for Intel® Platforms' Security Engine Chipset,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4648,no_pqc_cert_classical_only,url_authoritative,CMVP #4648: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
intel-tdx-trust-domain-extensions,Intel TDX (Trust Domain Extensions),FIPS 140-3,4749,Intel Corporation,Crypto Module for Intel® Alder Point PCH Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4749,no_pqc_cert_classical_only,url_authoritative,CMVP #4749: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
intel-tdx-trust-domain-extensions,Intel TDX (Trust Domain Extensions),FIPS 140-3,5032,Intel Corporation,Intel® QuickAssist Technology (QAT) Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5032,no_pqc_cert_classical_only,url_authoritative,CMVP #5032: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
juniper-junos-os,Juniper Junos OS,FIPS 140-3,4961,"Juniper Networks, Inc.",Juniper Networks PTX10008 and PTX10016 Packet Transport Routers,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4961,no_pqc_cert_classical_only,url_authoritative,CMVP #4961: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
juniper-junos-os,Juniper Junos OS,FIPS 140-3,4960,"Juniper Networks, Inc.",Juniper Networks PTX1000 Packet Transport Router,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4960,no_pqc_cert_classical_only,url_authoritative,CMVP #4960: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
juniper-junos-os,Juniper Junos OS,FIPS 140-3,5118,"Juniper Networks, Inc.",Juniper Networks MX304 and EX4100 with MACsec,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5118,no_pqc_cert_classical_only,url_authoritative,CMVP #5118: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
juniper-junos-os,Juniper Junos OS,FIPS 140-3,5136,Juniper Networks,"Juniper Networks EX, QFX and ACX Series with MACsec",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5136,no_pqc_cert_classical_only,url_authoritative,CMVP #5136: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
juniper-junos-os,Juniper Junos OS,FIPS 140-3,5134,"Juniper Networks, Inc.",Juniper Networks MX Series 3D Universal Edge Routers,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5134,no_pqc_cert_classical_only,url_authoritative,CMVP #5134: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
juniper-srx-series-firewalls,Juniper SRX Series Firewalls,FIPS 140-3,4625,"Juniper Networks, Inc","Juniper Networks SRX345, SRX345-DUAL-AC, SRX380 and SRX1500 Services Gateway",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4625,no_pqc_cert_classical_only,url_authoritative,CMVP #4625: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
