product_id,software_name,purl,purl_type,purl_namespace,purl_name,match_confidence,status,registry_url,last_verified_date,purl_coverage_flag,data_quality_notes
patero-pqc-gateway,Patero PQC Gateway,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Patero PQC Gateway'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
payara-server,Payara Server,pkg:github/payara/Payara,github,payara,Payara,exact,matched,https://github.com/payara/Payara,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
pfsense-community-edition,pfSense Community Edition,pkg:github/pfsense/pfsense,github,pfsense,pfsense,exact,matched,https://github.com/pfsense/pfsense,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
ping-identity-pingfederate,Ping Identity PingFederate,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Ping Identity PingFederate'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pionier-q-poland-qci,PIONIER-Q Poland QCI,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PIONIER-Q Poland QCI'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
polkadot-substrate,Polkadot/Substrate,pkg:github/nicola-mazzocca/BPQS-node,github,nicola-mazzocca,BPQS-node,exact,matched,https://github.com/nicola-mazzocca/BPQS-node,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
postfix-3-10-pqc,Postfix 3.10 PQC,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Postfix 3.10 PQC'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
postgresql,PostgreSQL,pkg:github/postgres/postgres,github,postgres,postgres,exact,matched,https://github.com/postgres/postgres,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
postgresql-pgcrypto,PostgreSQL pgcrypto,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PostgreSQL pgcrypto'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
powerdns-pqc-dnssec,PowerDNS PQC DNSSEC,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PowerDNS PQC DNSSEC'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pq-code-package,PQ Code Package,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PQ Code Package'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pqc-flow,pqc-flow,pkg:github/CipherIQ/pqc-flow,github,CipherIQ,pqc-flow,exact,matched,https://github.com/CipherIQ/pqc-flow,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
pqc-leo,PQC-LEO,pkg:github/crt26/pqc-evaluation-tools,github,crt26,pqc-evaluation-tools,exact,matched,https://github.com/crt26/pqc-evaluation-tools,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
pqcee-cng-provider,pQCee CNG Provider,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'pQCee CNG Provider'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pqchat-quantum-safe-messaging,PQChat Quantum-Safe Messaging,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PQChat Quantum-Safe Messaging'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pqclean,PQClean,pkg:github/PQClean/PQClean,github,PQClean,PQClean,exact,matched,https://github.com/PQClean/PQClean,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
pqcrypto,pqcrypto,pkg:cargo/pqcrypto,cargo,,pqcrypto,exact,matched,https://crates.io/crates/pqcrypto,2026-04-01,purl_matched,"PURL verified. Source: cargo, 2026-05-06."
pqcrypto-python-library,pqcrypto Python Library,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'pqcrypto Python Library'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pqcryptolib-core,PQCryptoLib-Core,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PQCryptoLib-Core'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pqcscan,pqcscan,pkg:github/anvilsecure/pqcscan,github,anvilsecure,pqcscan,exact,matched,https://github.com/anvilsecure/pqcscan,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
pqm4,pqm4,pkg:github/mupq/pqm4,github,mupq,pqm4,exact,matched,https://github.com/mupq/pqm4,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
pqmicrolib-core,PQMicroLib-Core,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PQMicroLib-Core'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pqsecure-technologies-hw-ip,PQSecure Technologies HW IP,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PQSecure Technologies HW IP'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pqshield-core,PQShield Core,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PQShield Core'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pqshield-pqe2e-messaging-sdk,PQShield PQE2E Messaging SDK,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PQShield PQE2E Messaging SDK'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pqshield-pqsdk,PQShield PQSDK,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PQShield PQSDK'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
procivis-one,Procivis One,pkg:github/procivis/one-open-core,github,procivis,one-open-core,exact,matched,https://github.com/procivis/one-open-core,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
project-eleven-solana-pqc,Project Eleven Solana PQC,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Project Eleven Solana PQC'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
proofpoint-aegis,Proofpoint Aegis,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Proofpoint Aegis'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
protect-ai-guardian,Protect AI Guardian,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Protect AI Guardian'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
proton-mail,Proton Mail,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Proton Mail'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
proton-mail-pqc-openpgp,Proton Mail PQC OpenPGP,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Proton Mail PQC OpenPGP'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
proton-vpn,Proton VPN,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Proton VPN'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pure-storage-purity-fa-6-6,Pure Storage Purity//FA 6.6,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Pure Storage Purity//FA 6.6'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
putty,PuTTY,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'PuTTY'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
pycryptodome,PyCryptodome,pkg:github/Legrandin/pycryptodome,github,Legrandin,pycryptodome,exact,matched,https://github.com/Legrandin/pycryptodome,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
pyjwt,PyJWT,pkg:github/jpadilla/pyjwt,github,jpadilla,pyjwt,exact,matched,https://github.com/jpadilla/pyjwt,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
q-core-q-scanner,Q-CORE Q-Scanner,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Q-CORE Q-Scanner'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
qan-xlink-pqc,QAN XLINK PQC,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'QAN XLINK PQC'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
qapp-pqc-tls-gateway-russia,QApp PQC TLS Gateway (Russia),,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'QApp PQC TLS Gateway (Russia)'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
qatar-qc2-quantum-center,Qatar QC2 Quantum Center,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Qatar QC2 Quantum Center'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
qnu-labs-qshield,QNu Labs QShield,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'QNu Labs QShield'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
qrl,QRL,pkg:github/theQRL/QRL,github,theQRL,QRL,exact,matched,https://github.com/theQRL/QRL,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
qrl-2-0-quantum-resistant-ledger,QRL 2.0 (Quantum Resistant Ledger),,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'QRL 2.0 (Quantum Resistant Ledger)'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
qrypt-blast-sdk,Qrypt BLAST SDK,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Qrypt BLAST SDK'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
