product_id,software_name,cpe_uri,cpe_vendor,cpe_product,match_confidence,status,nvd_url,last_verified_date,cpe_coverage_flag,data_quality_notes,deprecated_at,deprecated_reason
packetlight-pqc-optical-encryption,PacketLight PQC Optical Encryption,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PacketLight PQC Optical Encryption' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
palo-alto-cortex-xdr,Palo Alto Cortex XDR,cpe:2.3:a:paloaltonetworks:cortex_xdr_agent:5.0:*:*:*:*:*:*:*,paloaltonetworks,cortex_xdr_agent,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=palo%20alto%20cortex%20xdr,2026-04-01,cpe_partial_match,Partial CPE match for 'Palo Alto Cortex XDR'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=palo%20alto%20cortex%20xdr.,,
palo-alto-globalprotect,Palo Alto GlobalProtect,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Palo Alto GlobalProtect' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
palo-alto-pan-os,Palo Alto PAN-OS,cpe:2.3:o:paloaltonetworks:pan-os:5.1.10:*:*:*:*:*:*:*,paloaltonetworks,pan-os,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=palo%20alto%20pan-os,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
palo-alto-prisma-sase,Palo Alto Prisma SASE,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Palo Alto Prisma SASE' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
palo-alto-quantum-safe-security,Palo Alto Quantum-Safe Security,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Palo Alto Quantum-Safe Security' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
paradym-animo-solutions,Paradym (Animo Solutions),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Paradym (Animo Solutions)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
paramiko-python-ssh,Paramiko (Python SSH),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Paramiko (Python SSH)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
patero-pqc-gateway,Patero PQC Gateway,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Patero PQC Gateway' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
payara-server,Payara Server,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Payara Server' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pfsense-community-edition,pfSense Community Edition,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'pfSense Community Edition' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
ping-identity-pingfederate,Ping Identity PingFederate,cpe:2.3:a:pingidentity:pingfederate:6.10.1:*:*:*:*:*:*:*,pingidentity,pingfederate,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=ping%20identity%20pingfederate,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
polkadot-substrate,Polkadot/Substrate,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Polkadot/Substrate' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
postfix-3-10-pqc,Postfix 3.10 PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Postfix 3.10 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
postgresql,PostgreSQL,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PostgreSQL' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
postgresql-pgcrypto,PostgreSQL pgcrypto,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PostgreSQL pgcrypto' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
powerdns-pqc-dnssec,PowerDNS PQC DNSSEC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PowerDNS PQC DNSSEC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pq-code-package,PQ Code Package,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PQ Code Package' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqc-flow,pqc-flow,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'pqc-flow' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqc-leo,PQC-LEO,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PQC-LEO' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqcee-cng-provider,pQCee CNG Provider,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'pQCee CNG Provider' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqchat-quantum-safe-messaging,PQChat Quantum-Safe Messaging,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PQChat Quantum-Safe Messaging' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqclean,PQClean,cpe:2.3:a:pqclean_project:pqclean:-:*:*:*:*:*:*:*,pqclean_project,pqclean,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=pqclean%20pqclean,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
pqcrypto,pqcrypto,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'pqcrypto' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqcrypto-python-library,pqcrypto Python Library,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'pqcrypto Python Library' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqcryptolib-core,PQCryptoLib-Core,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PQCryptoLib-Core' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqcscan,pqcscan,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'pqcscan' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqm4,pqm4,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'pqm4' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqmicrolib-core,PQMicroLib-Core,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PQMicroLib-Core' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqsecure-technologies-hw-ip,PQSecure Technologies HW IP,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PQSecure Technologies HW IP' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqshield-core,PQShield Core,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PQShield Core' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqshield-pqe2e-messaging-sdk,PQShield PQE2E Messaging SDK,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PQShield PQE2E Messaging SDK' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pqshield-pqsdk,PQShield PQSDK,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PQShield PQSDK' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
procivis-one,Procivis One,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Procivis One' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
project-eleven-solana-pqc,Project Eleven Solana PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Project Eleven Solana PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
proofpoint-aegis,Proofpoint Aegis,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Proofpoint Aegis' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
protect-ai-guardian,Protect AI Guardian,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Protect AI Guardian' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
proton-mail,Proton Mail,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Proton Mail' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
proton-mail-pqc-openpgp,Proton Mail PQC OpenPGP,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Proton Mail PQC OpenPGP' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
proton-vpn,Proton VPN,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Proton VPN' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pure-storage-purity-fa-6-6,Pure Storage Purity//FA 6.6,cpe:2.3:a:purestorage:purity\/\/fa:6.6.0:*:*:*:*:*:*:*,purestorage,purity\/\/fa,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=pure%20storage%20purity//fa%206.6,2026-04-01,cpe_partial_match,Partial CPE match for 'Pure Storage Purity//FA 6.6'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=pure%20storage%20purity//fa%206.6.,,
putty,PuTTY,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PuTTY' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pycryptodome,PyCryptodome,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'PyCryptodome' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
pyjwt,PyJWT,cpe:2.3:a:pyjwt_project:pyjwt:0.1.6:*:*:*:*:*:*:*,pyjwt_project,pyjwt,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=pyjwt%20pyjwt,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
q-core-q-scanner,Q-CORE Q-Scanner,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Q-CORE Q-Scanner' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
qan-xlink-pqc,QAN XLINK PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'QAN XLINK PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
qnu-labs-qshield,QNu Labs QShield,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'QNu Labs QShield' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
qrl,QRL,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'QRL' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
qrl-2-0-quantum-resistant-ledger,QRL 2.0 (Quantum Resistant Ledger),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'QRL 2.0 (Quantum Resistant Ledger)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
qrypt-blast-sdk,Qrypt BLAST SDK,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Qrypt BLAST SDK' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
qrypt-vpn-for-nvidia-jetson,Qrypt VPN for NVIDIA Jetson,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Qrypt VPN for NVIDIA Jetson' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
qualcomm-snapdragon-spu,Qualcomm Snapdragon SPU,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Qualcomm Snapdragon SPU' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
qualcomm-snapdragon-trusted-execution-environment,Qualcomm Snapdragon Trusted Execution Environment,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Qualcomm Snapdragon Trusted Execution Environment' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
qualys-cloud-platform,Qualys Cloud Platform,cpe:2.3:a:qualys:private_cloud_platform:10.24.0.0:*:*:*:*:*:*:*,qualys,private_cloud_platform,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=qualys%20cloud%20platform,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
quantinuum-quantum-origin,Quantinuum Quantum Origin,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Quantinuum Quantum Origin' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
