xwalk_id,from_concept,to_concept,relationship_type,rationale_type,evidence,verified_date,verified_by,confidence
xw-629,Aptos-AIP137-SLH-DSA,RFC-8032,intersects_with,policy_reference,"""it outperforms Ed25519's... Falcon... verification time matches Ed25519""",2026-05-09,qwen3.6:27b,medium
xw-630,IETF-ML-KEM-for-TLS-1.3,FIPS 203,intersects_with,technical_dependency,"""FIPS 203 (ML-KEM) [FIPS203] is a FIPS standard for post-quantum [RFC9794] key establishment... This document defines key establishment options for TLS 1.3 that use solely post-quantum algorithms""",2026-05-09,qwen3.6:27b,high
xw-631,IETF-ML-KEM-for-TLS-1.3,RFC 9794,intersects_with,technical_dependency,"""FIPS 203 (ML-KEM) [FIPS203] is a FIPS standard for post-quantum [RFC9794] key establishment via a lattice-based key encapsulation mechanism (KEM).""",2026-05-09,qwen3.6:27b,high
xw-632,IETF-ML-KEM-for-TLS-1.3,draft-ietf-tls-hybrid-design-16,intersects_with,technical_dependency,"""Hybrid key establishment mechanisms... are supported generically via [HYBRID] with some concrete definitions in [ECDHE-MLKEM].""",2026-05-09,qwen3.6:27b,high
xw-633,IETF-ML-KEM-for-TLS-1.3,draft-ietf-tls-ecdhe-mlkem-04,intersects_with,technical_dependency,"""Hybrid key establishment mechanisms... are supported generically via [HYBRID] with some concrete definitions in [ECDHE-MLKEM].""",2026-05-09,qwen3.6:27b,high
xw-634,IETF-ML-KEM-for-TLS-1.3,RFC 8446,intersects_with,technical_dependency,"""The KEMs are defined as NamedGroups, sent in the supported_groups extension. Section 4.2.7 of [RFC8446]""",2026-05-09,qwen3.6:27b,high
xw-635,Ledger-Enterprise-MPC-Readiness,BIP-32,intersects_with,technical_dependency,"""This is done by implementing an MPC-version of the key derivation algorithms for cryptocurrencies (BIP-32).""",2026-05-09,qwen3.6:27b,high
xw-636,Ledger-Enterprise-MPC-Readiness,FIPS 186-5,intersects_with,policy_reference,"""Security setups based on MPC have yet to pass extensive penetration testing and security certifications such as Common Criteria, FIPS, or CSPN certifications.""",2026-05-09,qwen3.6:27b,medium
xw-637,QRL-Quantum-Resistant-Ledger,FIPS 205,intersects_with,technical_dependency,"""QRL is the first industrial implementation to utilize IETF specified XMSS... that comes with NIST approval""",2026-05-09,qwen3.6:27b,high
xw-638,QRL-Quantum-Resistant-Ledger,FIPS 203,intersects_with,technical_dependency,"""Ephemeral messaging ultilising Dilithium and Kyber""",2026-05-09,qwen3.6:27b,high
xw-639,QRL-Quantum-Resistant-Ledger,FIPS 204,intersects_with,technical_dependency,"""Ephemeral messaging ultilising Dilithium and Kyber""",2026-05-09,qwen3.6:27b,high
xw-640,Sui-PQC-Blog,NIST IR 8545,intersects_with,policy_reference,"""The U.S. National Institute of Standards and Technology (NIST) has mandated the transition to quantum-resistant cryptographic standards by 2035, deprecating classical algorithms by 2030.""",2026-05-09,qwen3.6:27b,high
xw-641,Sui-PQC-Blog,FIPS 204,intersects_with,technical_dependency,"""NIST has recommended the following two algorithms based on lattices... ML-DSA, or Crystals Dilithium for signatures""",2026-05-09,qwen3.6:27b,high
xw-642,Sui-PQC-Blog,FIPS 203,intersects_with,technical_dependency,"""NIST has standardized the CRYSTALS DILITHIUM construction for usage as a public key encapsulation mechanism. Also known as ML-KEM...""",2026-05-09,qwen3.6:27b,medium
xw-643,Sui-PQC-Blog,FIPS 205,intersects_with,technical_dependency,"""NIST recommends several signature schemes... including CRYSTALS-Dilithium, FALCON, and SPHINCS+.""",2026-05-09,qwen3.6:27b,high
xw-644,Sui-PQC-Blog,FIPS 206,intersects_with,technical_dependency,"""NIST recommends several signature schemes... including CRYSTALS-Dilithium, FALCON, and SPHINCS+.""",2026-05-09,qwen3.6:27b,high
xw-645,Sui-PQC-Blog,NIST-SP-800-131A-Rev3,intersects_with,technical_dependency,"""The concrete timeline to follow is the NIST post-quantum timeline, which deprecates many of the classical algorithms by 2030 and completely phases them out in 2035.""",2026-05-09,qwen3.6:27b,medium
xw-646,Sui-PQC-Blog,RFC-8032,intersects_with,technical_dependency,"""threaten the security of existing ECC-based schemes like Ed25519, currently used in Sui.""",2026-05-09,qwen3.6:27b,high
xw-647,Sui-PQC-Blog,FIPS 186-5,intersects_with,technical_dependency,"""The main classical cryptographic primitives used today in Sui... are: ECDSA, EdDSA for signatures""",2026-05-09,qwen3.6:27b,high
xw-648,Sui-PQC-Blog,NIST SP 800-227,intersects_with,implementation_guidance,"""developers can implement practical transition strategies today ensuring that Sui remains secure... Proactive strategies at the time of account creation... Adaptive strategies for already existing addresses""",2026-05-09,qwen3.6:27b,medium
xw-649,Sui-PQC-Blog,NIST-SP-800-57-Pt1-R6,intersects_with,technical_dependency,"""it is thought to be sufficient to just double the security parameter for hash functions and symmetric key encryptions, going from 128 bit security to 256 bit security""",2026-05-09,qwen3.6:27b,medium
xw-650,VIAVI-PQC-Migration-WP-2026,FIPS 203,intersects_with,technical_dependency,"""comparing the familiar X25519 elliptic-curve key exchange (Classic encryption) with a hybrid X25519Kyber768 mechanism that incorporates NIST’s ML-KEM-768 PQC algorithm.""",2026-05-09,qwen3.6:27b,high
xw-651,VIAVI-PQC-Migration-WP-2026,draft-ietf-tls-hybrid-design-16,intersects_with,implementation_guidance,"""hybrid X25519Kyber768 mechanism... HAProxy TLS gateway configured with PQC NIST KEMs""",2026-05-09,qwen3.6:27b,medium
xw-652,VIAVI-PQC-Migration-WP-2026,draft-ietf-ipsecme-ikev2-mlkem,intersects_with,implementation_guidance,"""Strongswan VPN gateway configured to use NIST KEMs for IKEv2 IPsec tests... PQC ML-KEM-768 encryption""",2026-05-09,qwen3.6:27b,medium
xw-653,VIAVI-PQC-Migration-WP-2026,NIST SP 800-208,intersects_with,implementation_guidance,"""The only responsible way forward is migrating to quantum safe alternatives such as Post-Quantum Cryptography (PQC)... migrating to PQC is mandatory, but it is not free.""",2026-05-09,qwen3.6:27b,low
xw-654,VIAVI-PQC-Migration-WP-2026,NIST-SP-800-57-Pt1-R6,intersects_with,technical_dependency,"""Hardware sized according to classical cryptographic assumptions becomes insufficient... devices fall back to general-purpose CPUs.""",2026-05-09,qwen3.6:27b,low
xw-655,VIAVI-PQC-Migration-WP-2026,NSA CNSA 2.0,intersects_with,policy_reference,"""migrating to quantum safe alternatives such as Post-Quantum Cryptography (PQC)... NIST’s ML-KEM-768 PQC algorithm.""",2026-05-09,qwen3.6:27b,low
xw-656,VIAVI-PQC-Migration-WP-2026,EO-14028,intersects_with,policy_reference,"""The only responsible way forward is migrating to quantum safe alternatives such as Post-Quantum Cryptography (PQC)...""",2026-05-09,qwen3.6:27b,low
xw-657,VIAVI-PQC-Migration-WP-2026,NIST IR 8413,intersects_with,implementation_guidance,"""NIST’s ML-KEM-768 PQC algorithm... hybrid X25519Kyber768 mechanism""",2026-05-09,qwen3.6:27b,low
xw-658,VIAVI-PQC-Migration-WP-2026,NIST-SP-800-131A-Rev3,intersects_with,technical_dependency,"""replacing classical cryptography with quantum-safe cryptography... classical cryptography handled thousands of new HTTPS connections per second""",2026-05-09,qwen3.6:27b,low
xw-659,VIAVI-PQC-Migration-WP-2026,NIST-SP-800-63-3,intersects_with,implementation_guidance,"""secure communication—all of which depend on cryptography for confidentiality, integrity, and authentication.""",2026-05-09,qwen3.6:27b,low
xw-660,FS-ISAC-PQC-Timeline-2026,NSA CNSA 2.0,intersects_with,policy_reference,"""The positive impact of influential timelines was demonstrated by the first version of the US National Security Agency’s (NSA) transition plan, Commercial National Security Algorithm Suite 2.0 (CNSA 2.0), published in 2022.""",2026-05-09,qwen3.6:27b,high
xw-661,FS-ISAC-PQC-Timeline-2026,EC-Recommendation-2024-1101,intersects_with,policy_reference,"""Existing regulations, such as DORA,ii or obligations, such as PCI-DSS,iii require organizations to prevent future challenges to cryptography.""",2026-05-09,qwen3.6:27b,medium
xw-662,FS-ISAC-PQC-Timeline-2026,UK NCSC PQC Guidance,intersects_with,policy_reference,"""cross-jurisdictional comparison of Australia, Canada, EU, US, UK NCSC, Bank of Israel, and MAS Singapore timelines.""",2026-05-09,qwen3.6:27b,high
xw-663,FS-ISAC-PQC-Timeline-2026,SG-MAS-Quantum-Advisory-2024,intersects_with,policy_reference,"""cross-jurisdictional comparison of Australia, Canada, EU, US, UK NCSC, Bank of Israel, and MAS Singapore timelines.""",2026-05-09,qwen3.6:27b,high
xw-664,FS-ISAC-PQC-Timeline-2026,AU-ASD-ISM-Crypto-2024,intersects_with,policy_reference,"""cross-jurisdictional comparison of Australia, Canada, EU, US, UK NCSC, Bank of Israel, and MAS Singapore timelines.""",2026-05-09,qwen3.6:27b,high
xw-665,FS-ISAC-PQC-Timeline-2026,Canada CSE PQC Guidance,intersects_with,policy_reference,"""cross-jurisdictional comparison of Australia, Canada, EU, US, UK NCSC, Bank of Israel, and MAS Singapore timelines.""",2026-05-09,qwen3.6:27b,high
xw-666,FS-ISAC-PQC-Timeline-2026,EU PQC Recommendation,intersects_with,policy_reference,"""cross-jurisdictional comparison of Australia, Canada, EU, US, UK NCSC, Bank of Israel, and MAS Singapore timelines.""",2026-05-09,qwen3.6:27b,high
xw-667,FS-ISAC-PQC-Timeline-2026,IL-INCD-Cybersecurity-Strategy-2025,intersects_with,policy_reference,"""cross-jurisdictional comparison of Australia, Canada, EU, US, UK NCSC, Bank of Israel, and MAS Singapore timelines.""",2026-05-09,qwen3.6:27b,medium
xw-668,FS-ISAC-PQC-Timeline-2026,OpenSSL-3x-Docs,intersects_with,implementation_guidance,"""leading internet browsers like Chrome and Edge, cryptographic libraries like OpenSSL,vi and content delivery networks like Cloudflarevii have begun supporting hybrid and classical post-quantum key establishment""",2026-05-09,qwen3.6:27b,medium
xw-669,FS-ISAC-PQC-Timeline-2026,Cloudflare-PQ-Internet-2025,intersects_with,implementation_guidance,"""According to Cloudflare Radar,viii a sizeable portion of today’s internet traffic is already protected by quantumresistant encryption.""",2026-05-09,qwen3.6:27b,medium
xw-670,ANSSI-BSI-QKD-Position-Paper,BSI-ANSSI-QKD-Position-2024,equivalent,equivalence,"The document title is ""Position Paper on Quantum Key Distribution"" authored by ""French Cybersecurity Agency (ANSSI)"" and ""Federal Office for Information Security (BSI)"". The catalog ID BSI-ANSSI-QKD-Position-2024 refers to this exact joint publication.",2026-05-09,qwen3.6:27b,high
xw-671,ANSSI-BSI-QKD-Position-Paper,FIPS 203,intersects_with,policy_reference,"""Over the past few years, such so-called postquantum cryptography has undergone a rigorous standardisation process at NIST... As a result, a first selection of NIST standards will be available sometime in 2024."" FIPS 203 (ML-KEM/Kyber) is a primary NIST PQC standard referenced in this context of migration priorities.",2026-05-09,qwen3.6:27b,medium
xw-672,ANSSI-BSI-QKD-Position-Paper,FIPS 204,intersects_with,policy_reference,"""Over the past few years, such so-called postquantum cryptography has undergone a rigorous standardisation process at NIST... As a result, a first selection of NIST standards will be available sometime in 2024."" FIPS 204 (ML-DSA/Dilithium) is a primary NIST PQC standard referenced in this context of migration priorities.",2026-05-09,qwen3.6:27b,medium
xw-673,ANSSI-BSI-QKD-Position-Paper,FIPS 205,intersects_with,policy_reference,"""Over the past few years, such so-called postquantum cryptography has undergone a rigorous standardisation process at NIST... As a result, a first selection of NIST standards will be available sometime in 2024."" FIPS 205 (SLH-DSA/SPHINCS+) is a primary NIST PQC standard referenced in this context of migration priorities.",2026-05-09,qwen3.6:27b,medium
xw-674,ANSSI-BSI-QKD-Position-Paper,NIST-SP-800-56C-R2,intersects_with,policy_reference,"""In light of the urgent need to stop relying only on quantum-vulnerable public-key cryptography for key establishment, the clear priorities should therefore be the migration to post-quantum cryptography..."" NIST SP 800-56C Rev 2 provides guidance on key establishment, including hybrid schemes with PQC, which is the recommended alternative to QKD in this paper.",2026-05-09,qwen3.6:27b,medium
xw-675,ANSSI-BSI-QKD-Position-Paper,ETSI-GS-QKD-002,intersects_with,technical_dependency,"""Several national cybersecurity and communication security agencies have published their position on the use of QKD or aspects of QKD security [2, 4, 5, 12, 15]."" While specific references aren't mapped in the text snippet, ETSI GS QKD 002 is a key European standard for QKD security requirements, which this position paper critiques and contextualizes within the broader European landscape (mentioni",2026-05-09,qwen3.6:27b,low
xw-676,ANSSI-BSI-QKD-Position-Paper,ENISA PQC Guidelines,intersects_with,policy_reference,"""Many national cybersecurity and communication security agencies have made recommendations [1, 4, 5, 6, 13, 14, 18]... governments have announced their intentions and plans for a timely migration to postquantum cryptography."" ENISA guidelines are part of the European regulatory landscape referenced implicitly through the mention of European projects and agency recommendations.",2026-05-09,qwen3.6:27b,low
xw-677,ANSSI-BSI-QKD-Position-Paper,BSI TR-02102-1,intersects_with,policy_reference,"""Federal Office for Information Security (BSI)... In light of the urgent need to stop relying only on quantum-vulnerable public-key cryptography... clear priorities should therefore be the migration to post-quantum cryptography"". BSI TR-02102-1 is the BSI's own guideline on PQC, which aligns with the position taken in this joint paper.",2026-05-09,qwen3.6:27b,medium
xw-678,ANSSI-BSI-QKD-Position-Paper,ANSSI PQC Position Paper,intersects_with,policy_reference,"""French Cybersecurity Agency (ANSSI)... In light of the urgent need to stop relying only on quantum-vulnerable public-key cryptography... clear priorities should therefore be the migration to post-quantum cryptography"". ANSSI has its own PQC position papers which align with this joint QKD position.",2026-05-09,qwen3.6:27b,medium
xw-679,ANSSI-BSI-QKD-Position-Paper,EU PQC Recommendation,intersects_with,policy_reference,"""Large national and European projects are currently working on the development of QKD systems... most prominently the EuroQCI project initiated by the European Commission."" The paper situates QKD within the European regulatory and project landscape, which includes EU-wide PQC recommendations.",2026-05-09,qwen3.6:27b,low
xw-680,RFC 5869,NIST-SP-800-56C-R2,intersects_with,technical_dependency,"Used in TLS 1.3, IKEv2, and PQC envelope encryption to derive AES wrapping keys from ML-KEM shared secrets per SP 800-56C Rev 2 §4.",2026-05-09,qwen3.6:27b,high
xw-681,RFC 5869,IETF RFC 7296,intersects_with,technical_dependency,"already used in several IETF protocols, including [IKEv2]... In a different application domain, a key agreement protocol deriving cryptographic keys from a Diffie-Hellman exchange can derive a salt value from public nonces exchanged and authenticated between communicating parties as part of the key agreement (this is the approach taken in [IKEv2]).",2026-05-09,qwen3.6:27b,high
xw-682,RFC 5869,NIST-SP-800-108-R1,intersects_with,technical_dependency,"Note that some existing KDF specifications, such as NIST Special Publication 800-56A [800-56A], NIST Special Publication 800-108 [800-108] and IEEE Standard 1363a-2004 [1363a], either only consider the second stage (expanding a pseudorandom key), or do not explicitly differentiate between the ""extract"" and ""expand"" stages",2026-05-09,qwen3.6:27b,high
